url,college,from,name,weight,to,active,position,dob,height
http://www.basketball-reference.com/players/e/englech01.html,University of Wyoming,1983,Chris Engler,245,1988,False,C,1-3-1959,6-11
http://www.basketball-reference.com/players/e/englewa01.html,"University of California, Irvine",1989,Wayne Englestad,245,1989,False,F,6-12-1966,6-8
http://www.basketball-reference.com/players/e/engliaj01.html,Virginia Union University,1991,A.J. English,175,1992,False,G,11-7-1967,6-3
http://www.basketball-reference.com/players/e/englial01.html,University of South Carolina,1977,Alex English,190,1991,False,F,5-1-1954,6-7
http://www.basketball-reference.com/players/e/englicl01.html,University of Rhode Island,1971,Claude English,185,1971,False,F,26-12-1946,6-4
http://www.basketball-reference.com/players/e/englijo01.html,University of South Carolina,1993,Jo Jo English,195,1995,False,G,4-2-1970,6-4
http://www.basketball-reference.com/players/e/engliki01.html,University of Missouri,2013,Kim English,200,2013,True,G,24-9-1988,6-6
http://www.basketball-reference.com/players/e/englisc01.html,University of Texas at El Paso,1973,Scott English,205,1975,False,F,20-10-1950,6-6
http://www.basketball-reference.com/players/e/engluge01.html,University of Wisconsin,1950,Gene Englund,205,1950,False,F-C,21-10-1917,6-5
http://www.basketball-reference.com/players/e/ennisja01.html,"California State University, Long Beach",2015,James Ennis,210,2016,True,F,1-7-1990,6-7
http://www.basketball-reference.com/players/e/ennisty01.html,Syracuse University,2015,Tyler Ennis,194,2016,True,G,24-8-1994,6-3
http://www.basketball-reference.com/players/e/eppsra01.html,Norfolk State University,1979,Ray Epps,195,1979,False,F,20-8-1956,6-6
http://www.basketball-reference.com/players/e/erdense01.html,NA,2011,Semih Erden,240,2012,False,C,28-7-1986,7-0
http://www.basketball-reference.com/players/e/eriasbo01.html,Niagara University,1958,Bo Erias,220,1958,False,F,30-7-1932,6-3
http://www.basketball-reference.com/players/e/erickke01.html,"University of California, Los Angeles",1966,Keith Erickson,195,1977,False,F-G,19-4-1944,6-5
http://www.basketball-reference.com/players/e/ervinju01.html,University of Massachusetts Amherst,1972,Julius Erving,210,1987,False,F-G,22-2-1950,6-7
http://www.basketball-reference.com/players/e/eschmev01.html,Northwestern University,2000,Evan Eschmeyer,255,2003,False,C,30-5-1975,6-11
http://www.basketball-reference.com/players/e/eskrija01.html,University of Kansas,1949,Jack Eskridge,200,1949,False,C-F,21-1-1924,6-5
http://www.basketball-reference.com/players/e/esposvi01.html,NA,1996,Vincenzo Esposito,198,1996,False,G,3-1-1969,6-3
http://www.basketball-reference.com/players/e/evansbi01.html,Boston College,1970,Billy Evans,170,1970,False,G,3-3-1947,6-0
http://www.basketball-reference.com/players/e/evansbo01.html,Butler University,1950,Bob Evans,175,1950,False,G,31-5-1925,6-2
http://www.basketball-reference.com/players/e/evansbr01.html,Indiana University,1997,Brian Evans,220,1999,False,F,13-9-1973,6-8
http://www.basketball-reference.com/players/e/evansea01.html,"University of Nevada, Las Vegas",1980,Earl Evans,202,1980,False,F,11-11-1955,6-8
http://www.basketball-reference.com/players/e/evansje01.html,Western Kentucky University,2011,Jeremy Evans,196,2016,True,F,24-10-1987,6-9
http://www.basketball-reference.com/players/e/evansma01.html,University of Texas at Austin,2002,Maurice Evans,220,2012,False,G,8-11-1978,6-5
http://www.basketball-reference.com/players/e/evansmi01.html,Kansas State University,1980,Mike Evans,170,1988,False,G,19-4-1955,6-1
http://www.basketball-reference.com/players/e/evansre01.html,University of Iowa,2003,Reggie Evans,245,2015,True,F,18-5-1980,6-8
http://www.basketball-reference.com/players/e/evansty01.html,University of Memphis,2010,Tyreke Evans,220,2016,True,G-F,19-9-1989,6-6
http://www.basketball-reference.com/players/e/ewingda01.html,Duke University,2006,Daniel Ewing,185,2007,False,G,26-3-1983,6-3
http://www.basketball-reference.com/players/e/ewingpa01.html,Georgetown University,1986,Patrick Ewing,240,2002,False,C-F,5-8-1962,7-0
http://www.basketball-reference.com/players/e/ewingpa02.html,Georgetown University,2011,Patrick Ewing,235,2011,False,F,20-5-1984,6-8
http://www.basketball-reference.com/players/e/exumda01.html,NA,2015,Dante Exum,190,2015,True,G,13-7-1995,6-6
http://www.basketball-reference.com/players/e/eyengch01.html,NA,2011,Christian Eyenga,210,2012,False,F,22-6-1989,6-5
http://www.basketball-reference.com/players/e/ezelife01.html,Vanderbilt University,2013,Festus Ezeli,255,2016,True,C,21-10-1989,6-11
http://www.basketball-reference.com/players/e/ezersjo01.html,University of Rhode Island,1948,Johnny Ezersky,175,1950,False,F-G,NA,6-3
http://www.basketball-reference.com/players/f/fabeljo01.html,University of Pittsburgh,1947,Joe Fabel,190,1947,False,F-G,4-9-1913,6-1
http://www.basketball-reference.com/players/f/faircjo01.html,Brigham Young University,1966,John Fairchild,205,1970,False,F,28-4-1943,6-8
http://www.basketball-reference.com/players/f/farbmph01.html,City College of New York,1949,Phil Farbman,185,1949,False,F,3-4-1924,6-1
http://www.basketball-reference.com/players/f/farieke01.html,Morehead State University,2012,Kenneth Faried,228,2016,True,F,19-11-1989,6-8
http://www.basketball-reference.com/players/f/farledi01.html,Indiana University,1955,Dick Farley,190,1959,False,G-F,13-4-1932,6-4
http://www.basketball-reference.com/players/f/farmajo01.html,"University of California, Los Angeles",2007,Jordan Farmar,180,2015,True,G,30-11-1986,6-2
http://www.basketball-reference.com/players/f/farmede01.html,University of Southern California,2007,Desmon Farmer,220,2009,False,G,7-10-1981,6-5
http://www.basketball-reference.com/players/f/farmeji01.html,University of Alabama,1988,Jim Farmer,190,1994,False,G,23-9-1964,6-4
http://www.basketball-reference.com/players/f/farmemi01.html,University of San Francisco,1959,Mike Farmer,210,1966,False,F,26-9-1936,6-7
http://www.basketball-reference.com/players/f/farmeto01.html,University of Nebraska,1998,Tony Farmer,244,2000,False,F,3-1-1970,6-9
http://www.basketball-reference.com/players/f/faughbo01.html,University of Notre Dame,1947,Bob Faught,185,1947,False,F,2-9-1921,6-5
http://www.basketball-reference.com/players/f/favervi01.html,NA,2014,Vitor Faverani,260,2014,True,C,5-5-1988,6-11
http://www.basketball-reference.com/players/f/favorde01.html,Georgia Institute of Technology,2011,Derrick Favors,265,2016,True,F-C,15-7-1991,6-10
http://www.basketball-reference.com/players/f/fazekni01.html,"University of Nevada, Reno",2008,Nick Fazekas,235,2008,False,F,17-6-1985,6-11
http://www.basketball-reference.com/players/f/fedorda01.html,Florida State University,1963,Dave Fedor,190,1963,False,F,10-12-1940,6-6
http://www.basketball-reference.com/players/f/feeribo01.html,Santa Clara University,1947,Bob Feerick,190,1950,False,F-G,2-1-1920,6-3
http://www.basketball-reference.com/players/f/feherbu01.html,Vanderbilt University,1977,Butch Feher,185,1977,False,G,19-5-1954,6-4
http://www.basketball-reference.com/players/f/feickja01.html,Michigan State University,1997,Jamie Feick,255,2001,False,C,3-7-1974,6-9
http://www.basketball-reference.com/players/f/feierro01.html,DePaul University,1956,Ron Feiereisel,185,1956,False,G,6-8-1931,6-3
http://www.basketball-reference.com/players/f/feigege01.html,University of Kentucky,1950,George Feigenbaum,185,1953,False,G,2-7-1929,6-1
http://www.basketball-reference.com/players/f/feitlda01.html,University of Texas at El Paso,1987,Dave Feitl,235,1992,False,C,8-6-1962,6-11
http://www.basketball-reference.com/players/f/feliccr01.html,NA,2016,Cristiano Felicio,275,2016,True,F-C,7-7-1992,6-10
http://www.basketball-reference.com/players/f/felixca01.html,Arizona State University,2014,Carrick Felix,201,2014,True,G,17-8-1990,6-6
http://www.basketball-reference.com/players/f/felixno01.html,"California State University, Fresno",2006,Noel Felix,225,2006,False,F,4-10-1981,6-9
http://www.basketball-reference.com/players/f/felixra01.html,Long Island University,1954,Ray Felix,220,1962,False,C,10-12-1930,6-11
http://www.basketball-reference.com/players/f/feltora01.html,University of North Carolina,2006,Raymond Felton,205,2016,True,G,26-6-1984,6-1
http://www.basketball-reference.com/players/f/fendlja01.html,Northwestern University,1952,Jake Fendley,180,1953,False,G,12-6-1929,6-0
http://www.basketball-reference.com/players/f/fenlewa01.html,Manhattan College,1947,Warren Fenley,190,1947,False,F,8-2-1922,6-3
http://www.basketball-reference.com/players/f/fergude01.html,University of Detroit Mercy,2004,Desmond Ferguson,203,2004,False,G-F,22-7-1977,6-7
http://www.basketball-reference.com/players/f/fernaru01.html,NA,2009,Rudy Fernandez,185,2012,False,G,4-4-1985,6-6
http://www.basketball-reference.com/players/f/fernser01.html,University of San Francisco,1976,Eric Fernsten,205,1984,False,C-F,1-11-1953,6-10
http://www.basketball-reference.com/players/f/ferraal01.html,Michigan State University,1956,Al Ferrari,190,1963,False,G-F,6-7-1933,6-4
http://www.basketball-reference.com/players/f/ferrero01.html,University of Houston,1989,Rolando Ferreira,240,1989,False,C,24-5-1964,7-1
http://www.basketball-reference.com/players/f/ferredu01.html,Georgia Institute of Technology,1989,Duane Ferrell,209,1999,False,F-G,28-2-1965,6-7
http://www.basketball-reference.com/players/f/ferriar01.html,University of Utah,1949,Arnie Ferrin,180,1951,False,F-G,29-7-1925,6-2
http://www.basketball-reference.com/players/f/ferrybo01.html,Saint Louis University,1960,Bob Ferry,230,1969,False,C-F,31-5-1937,6-8
http://www.basketball-reference.com/players/f/ferryda01.html,Duke University,1991,Danny Ferry,230,2003,False,F,17-10-1966,6-10
http://www.basketball-reference.com/players/f/fesenky01.html,NA,2008,Kyrylo Fesenko,288,2012,True,C,24-12-1986,7-1
http://www.basketball-reference.com/players/f/fieldbo01.html,La Salle University,1972,Bobby Fields,175,1972,False,G,20-10-1949,6-3
http://www.basketball-reference.com/players/f/fieldke01.html,"University of California, Los Angeles",1985,Kenny Fields,220,1988,False,F-G,9-2-1962,6-5
http://www.basketball-reference.com/players/f/fieldla01.html,Stanford University,2011,Landry Fields,210,2015,True,F,27-6-1988,6-7
http://www.basketball-reference.com/players/f/filipro01.html,Tennessee Technological University,1968,Ron Filipek,205,1968,False,F,5-2-1944,6-5
http://www.basketball-reference.com/players/f/fillmgr01.html,Cheyney University of Pennsylvania,1971,Greg Fillmore,240,1972,False,C,7-3-1947,7-1
http://www.basketball-reference.com/players/f/finchla01.html,University of Memphis,1974,Larry Finch,185,1975,False,G,16-2-1951,6-2
http://www.basketball-reference.com/players/f/finkeha01.html,University of Dayton,1967,Hank Finkel,240,1975,False,C,20-4-1942,7-0
http://www.basketball-reference.com/players/f/finlemi01.html,University of Wisconsin,1996,Michael Finley,215,2010,False,G-F,6-3-1973,6-7
http://www.basketball-reference.com/players/f/finnda01.html,St. John's University,1953,Danny Finn,185,1955,False,G,29-5-1928,6-1
http://www.basketball-reference.com/players/f/fishma01.html,University of North Carolina at Wilmington,1995,Matt Fish,235,1997,False,C,18-11-1969,6-11
http://www.basketball-reference.com/players/f/fishede01.html,University of Arkansas at Little Rock,1997,Derek Fisher,200,2014,False,G,9-8-1974,6-1
http://www.basketball-reference.com/players/f/fisheri01.html,Colorado State University,1972,Richard Fisher,215,1972,False,F,27-10-1948,6-5
http://www.basketball-reference.com/players/f/fitchge01.html,University of Kentucky,2006,Gerald Fitch,188,2006,False,G,12-8-1982,6-3
http://www.basketball-reference.com/players/f/fitzgbo01.html,Fordham University,1947,Bob Fitzgerald,190,1949,False,F-C,14-3-1923,6-5
http://www.basketball-reference.com/players/f/fitzgdi01.html,Seton Hall University,1947,Dick Fitzgerald,175,1948,False,F,18-11-1920,6-2
http://www.basketball-reference.com/players/f/fizerma01.html,Iowa State University,2001,Marcus Fizer,262,2006,False,F,10-8-1978,6-9
http://www.basketball-reference.com/players/f/fleisje01.html,New York University,1947,Jerry Fleishman,190,1953,False,G-F,14-2-1922,6-2
http://www.basketball-reference.com/players/f/flemial01.html,University of Arizona,1978,Al Fleming,215,1978,False,F,5-4-1954,6-7
http://www.basketball-reference.com/players/f/flemied01.html,Niagara University,1956,Ed Fleming,189,1960,False,G-F,25-7-1933,6-3
http://www.basketball-reference.com/players/f/flemive01.html,University of Georgia,1985,Vern Fleming,185,1996,False,G,4-2-1962,6-5
http://www.basketball-reference.com/players/f/florelu01.html,Manhattan College,2005,Luis Flores,200,2005,False,G,11-4-1981,6-2
http://www.basketball-reference.com/players/f/flowebr01.html,University of Notre Dame,1983,Bruce Flowers,225,1983,False,F,13-6-1957,6-8
http://www.basketball-reference.com/players/f/floydsl01.html,Georgetown University,1983,Sleepy Floyd,170,1995,False,G,6-3-1960,6-3
http://www.basketball-reference.com/players/f/flynnjo01.html,Syracuse University,2010,Jonny Flynn,185,2012,False,G,6-2-1989,6-0
http://www.basketball-reference.com/players/f/flynnmi01.html,University of Kentucky,1976,Mike Flynn,180,1978,False,G,31-7-1953,6-2
http://www.basketball-reference.com/players/f/foglela01.html,Canisius College,1976,Larry Fogle,205,1976,False,G,19-3-1953,6-5
http://www.basketball-reference.com/players/f/foleyja01.html,College of the Holy Cross,1963,Jack Foley,170,1963,False,F,19-4-1939,6-3
http://www.basketball-reference.com/players/f/fontais01.html,Washington State University,2002,Isaac Fontaine,210,2002,False,G,16-4-1975,6-4
http://www.basketball-reference.com/players/f/fontale01.html,University of Maryland Eastern Shore,1971,Levi Fontaine,190,1971,False,G,1-11-1948,6-4
http://www.basketball-reference.com/players/f/footeje01.html,Cornell University,2012,Jeff Foote,265,2012,False,C,14-7-1987,7-0
http://www.basketball-reference.com/players/f/forbega01.html,University of Massachusetts Amherst,2011,Gary Forbes,220,2012,True,F,25-2-1985,6-7
http://www.basketball-reference.com/players/f/fordal01.html,Mississippi Valley State University,1994,Alphonso Ford,190,1995,False,G,31-10-1971,6-1
http://www.basketball-reference.com/players/f/fordal02.html,University of Houston,2002,Alton Ford,275,2004,False,F,29-5-1981,6-9
http://www.basketball-reference.com/players/f/fordbo01.html,Purdue University,1973,Bob Ford,228,1973,False,F,26-1-1950,6-7
http://www.basketball-reference.com/players/f/fordch01.html,Villanova University,1973,Chris Ford,190,1982,False,G-F,11-1-1949,6-5
http://www.basketball-reference.com/players/f/forddo01.html,"University of California, Santa Barbara",1976,Don Ford,215,1982,False,F,31-12-1952,6-9
http://www.basketball-reference.com/players/f/fordja01.html,University of Maryland Eastern Shore,1971,Jake Ford,180,1972,False,G,29-4-1946,6-3
http://www.basketball-reference.com/players/f/fordph01.html,University of North Carolina,1979,Phil Ford,175,1985,False,G,9-2-1956,6-2
http://www.basketball-reference.com/players/f/fordsh02.html,Clemson University,2006,Sharrod Ford,225,2006,False,F,9-1-1982,6-9
http://www.basketball-reference.com/players/f/fordsh01.html,University of Illinois at Chicago,1996,Sherell Ford,210,1996,False,F,26-8-1972,6-7
http://www.basketball-reference.com/players/f/fordtj01.html,University of Texas at Austin,2004,T.J. Ford,165,2012,False,G,24-3-1983,6-0
http://www.basketball-reference.com/players/f/formado01.html,New York University,1949,Donnie Forman,175,1949,False,G,17-1-1926,5-10
http://www.basketball-reference.com/players/f/forreba01.html,Grand Canyon University,1978,Bayard Forrest,235,1979,False,C,8-7-1954,6-10
http://www.basketball-reference.com/players/f/fortejo01.html,University of North Carolina,2002,Joseph Forte,194,2003,False,G,23-3-1981,6-4
http://www.basketball-reference.com/players/f/fortsco01.html,University of Arkansas,2012,Courtney Fortson,185,2012,False,G,23-5-1988,5-11
http://www.basketball-reference.com/players/f/fortsda01.html,University of Cincinnati,1998,Danny Fortson,260,2007,False,F,27-3-1976,6-7
http://www.basketball-reference.com/players/f/fostefr01.html,Miami University,1969,Fred Foster,210,1977,False,F,18-3-1946,6-5
http://www.basketball-reference.com/players/f/fostegr01.html,University of Texas at El Paso,1991,Greg Foster,240,2003,False,F-C,3-10-1968,6-11
http://www.basketball-reference.com/players/f/fosteja01.html,University of Connecticut,1975,James Foster,175,1976,False,G,16-12-1951,6-1
http://www.basketball-reference.com/players/f/fosteje01.html,Texas State University,2000,Jeff Foster,236,2012,False,F-C,16-1-1977,6-11
http://www.basketball-reference.com/players/f/fostero01.html,"University of California, Los Angeles",1984,Rod Foster,160,1986,False,G,10-10-1960,6-1
http://www.basketball-reference.com/players/f/fotsian01.html,NA,2002,Antonis Fotsis,219,2002,False,F,1-4-1981,6-10
http://www.basketball-reference.com/players/f/fournev01.html,NA,2013,Evan Fournier,205,2016,True,G-F,29-10-1992,6-7
http://www.basketball-reference.com/players/f/foustla01.html,La Salle University,1951,Larry Foust,215,1962,False,C-F,24-6-1928,6-9
http://www.basketball-reference.com/players/f/fowleca01.html,Saint Francis University,1970,Calvin Fowler,175,1970,False,G,11-2-1940,6-0
http://www.basketball-reference.com/players/f/fowleje01.html,University of Missouri,1952,Jerry Fowler,230,1952,False,C,20-6-1927,6-8
http://www.basketball-reference.com/players/f/fowlktr01.html,"California State University, Fresno",2002,Tremaine Fowlkes,220,2005,False,F,11-4-1976,6-8
http://www.basketball-reference.com/players/f/foxha01.html,Jacksonville University,1973,Harold Fox,175,1973,False,G,29-8-1949,6-2
http://www.basketball-reference.com/players/f/foxji01.html,University of South Carolina,1968,Jim Fox,230,1977,False,C-F,7-4-1943,6-10
http://www.basketball-reference.com/players/f/foxri01.html,University of North Carolina,1992,Rick Fox,230,2004,False,F-G,24-7-1969,6-7
http://www.basketball-reference.com/players/f/foyera01.html,Villanova University,2007,Randy Foye,213,2016,True,G,24-9-1983,6-4
http://www.basketball-reference.com/players/f/foylead01.html,Colgate University,1998,Adonal Foyle,250,2009,False,C,9-3-1975,6-10
http://www.basketball-reference.com/players/f/frahmri01.html,Gonzaga University,2004,Richie Frahm,210,2008,False,G,14-8-1977,6-5
http://www.basketball-reference.com/players/f/francst01.html,University of Maryland,2000,Steve Francis,195,2008,False,G,21-2-1977,6-3
http://www.basketball-reference.com/players/f/frankte01.html,Western Kentucky University,1988,Tellis Frank,225,1994,False,F-C,26-4-1965,6-10
http://www.basketball-reference.com/players/f/frankna01.html,Brooklyn College,1947,Nat Frankel,195,1947,False,F-G,3-11-1913,6-0
http://www.basketball-reference.com/players/f/frankja01.html,San Diego State University,2014,Jamaal Franklin,191,2015,True,G,21-7-1991,6-5
http://www.basketball-reference.com/players/f/frankwi01.html,Purdue University,1973,William Franklin,220,1976,False,F,19-10-1949,6-7
http://www.basketball-reference.com/players/f/franzro01.html,University of Kansas,1968,Ronald Franz,205,1973,False,F,20-10-1945,6-7
http://www.basketball-reference.com/players/f/fraziti01.html,Pennsylvania State University,2015,Tim Frazier,170,2016,True,G,1-11-1990,6-1
http://www.basketball-reference.com/players/f/fraziwa01.html,Southern Illinois University,1968,Walt Frazier,200,1980,False,G,29-3-1945,6-4
http://www.basketball-reference.com/players/f/fraziwi01.html,Grambling State University,1966,Will Frazier,210,1969,False,C-F,24-8-1942,6-7
http://www.basketball-reference.com/players/f/fredean01.html,Pepperdine University,1989,Anthony Frederick,205,1992,False,F,7-12-1964,6-7
http://www.basketball-reference.com/players/f/fredeji01.html,Brigham Young University,2012,Jimmer Fredette,195,2016,True,G,25-2-1989,6-2
http://www.basketball-reference.com/players/f/freewo01.html,Guilford College,1976,World B. Free,185,1988,False,G,9-12-1953,6-2
http://www.basketball-reference.com/players/f/freeljo01.html,NA,2013,Joel Freeland,250,2015,True,F-C,7-2-1987,6-10
http://www.basketball-reference.com/players/f/freemdo01.html,University of Illinois at Urbana-Champaign,1968,Donnie Freeman,185,1976,False,G,18-7-1944,6-3
http://www.basketball-reference.com/players/f/freemga01.html,Oregon State University,1971,Gary Freeman,210,1971,False,F,25-7-1948,6-9
http://www.basketball-reference.com/players/f/freemro01.html,Vanderbilt University,1974,Rod Freeman,225,1974,False,F,5-11-1950,6-7
http://www.basketball-reference.com/players/f/freijma01.html,Vanderbilt University,2005,Matt Freije,240,2007,False,F,2-10-1981,6-10
http://www.basketball-reference.com/players/f/freyfr01.html,Long Island University,1947,Frido Frey,195,1947,False,F,26-10-1921,6-2
http://www.basketball-reference.com/players/f/frienla01.html,University of California,1958,Larry Friend,185,1958,False,G-F,14-4-1935,6-4
http://www.basketball-reference.com/players/f/frinkpa01.html,University of Colorado,1969,Pat Frink,195,1969,False,G,18-2-1945,6-4
http://www.basketball-reference.com/players/f/fritsji01.html,Hamline University,1954,Jim Fritsche,210,1955,False,F-C,10-12-1931,6-8
http://www.basketball-reference.com/players/f/fryech01.html,University of Arizona,2006,Channing Frye,255,2016,True,F-C,17-5-1983,6-11
http://www.basketball-reference.com/players/f/fryerbe01.html,Brigham Young University,1974,Bernie Fryer,185,1975,False,G,25-12-1949,6-3
http://www.basketball-reference.com/players/f/fucarfr01.html,Long Island University,1947,Frank Fucarino,175,1947,False,F,24-7-1920,6-2
http://www.basketball-reference.com/players/f/fuetshe01.html,NA,1948,Herm Fuetsch,170,1948,False,G,6-7-1918,6-0
http://www.basketball-reference.com/players/f/fulksjo01.html,Murray State University,1947,Joe Fulks,190,1954,False,F-C,26-10-1921,6-5
http://www.basketball-reference.com/players/f/fulleca01.html,Bethune-Cookman College,1971,Carl Fuller,225,1972,False,C,10-1-1946,6-9
http://www.basketball-reference.com/players/f/fullehi01.html,"California State University, Fresno",2004,Hiram Fuller,240,2004,False,F,15-5-1981,6-9
http://www.basketball-reference.com/players/f/fulleto02.html,North Carolina State University,1997,Todd Fuller,255,2001,False,C,25-7-1974,6-11
http://www.basketball-reference.com/players/f/fulleto01.html,Pepperdine University,1981,Tony Fuller,180,1981,False,G,4-9-1958,6-4
http://www.basketball-reference.com/players/f/fundela01.html,Ohio State University,1998,Lawrence Funderburke,230,2005,False,F,15-12-1970,6-9
http://www.basketball-reference.com/players/f/furlote01.html,Michigan State University,1977,Terry Furlow,190,1980,False,G-F,18-10-1954,6-4
http://www.basketball-reference.com/players/g/gaborbi01.html,Syracuse University,1950,Bill Gabor,170,1955,False,G-F,13-5-1922,5-11
http://www.basketball-reference.com/players/g/gadzuda01.html,"University of California, Los Angeles",2003,Dan Gadzuric,240,2012,True,C,2-2-1978,6-11
http://www.basketball-reference.com/players/g/gaide01.html,Fairfield University,2006,Deng Gai,250,2006,False,F,22-3-1982,6-9
http://www.basketball-reference.com/players/g/gaineel01.html,DePaul University,1948,Elmer Gainer,195,1950,False,F-C,22-11-1918,6-6
http://www.basketball-reference.com/players/g/gainebi01.html,East Texas State University,1969,Bill Gaines,185,1969,False,G,10-3-1946,6-4
http://www.basketball-reference.com/players/g/gaineco01.html,Loyola Marymount University,1989,Corey Gaines,195,1995,False,G,1-6-1965,6-3
http://www.basketball-reference.com/players/g/gaineda01.html,LeMoyne-Owen College,1968,David Gaines,170,1968,False,G,27-2-1942,6-1
http://www.basketball-reference.com/players/g/gainere01.html,University of Louisville,2004,Reece Gaines,205,2006,False,G,7-1-1981,6-6
http://www.basketball-reference.com/players/g/gainesu01.html,University of Georgia,2010,Sundiata Gaines,185,2012,False,G,18-4-1986,6-1
http://www.basketball-reference.com/players/g/galemi01.html,Elizabeth City State University,1972,Mike Gale,185,1982,False,G,18-7-1950,6-4
http://www.basketball-reference.com/players/g/gallach01.html,Creighton University,1994,Chad Gallagher,255,1994,False,C,30-5-1969,6-10
http://www.basketball-reference.com/players/g/gallaha01.html,Truman State University,1949,Harry Gallatin,210,1958,False,F-C,26-4-1927,6-6
http://www.basketball-reference.com/players/g/gallida01.html,NA,2009,Danilo Gallinari,225,2016,True,F,8-8-1988,6-10
http://www.basketball-reference.com/players/g/gallola01.html,Saint Joseph's University,2015,Langston Galloway,200,2016,True,G,9-12-1991,6-2
http://www.basketball-reference.com/players/g/gambeda01.html,Oregon State University,1959,Dave Gambee,215,1970,False,F,16-4-1937,6-6
http://www.basketball-reference.com/players/g/gamblke01.html,University of Iowa,1988,Kevin Gamble,210,1997,False,F-G,13-11-1965,6-5
http://www.basketball-reference.com/players/g/ganttbo01.html,Duke University,1947,Bob Gantt,205,1947,False,F-C,22-6-1922,6-4
http://www.basketball-reference.com/players/g/garbajo01.html,NA,2007,Jorge Garbajosa,245,2008,False,F,19-12-1977,6-9
http://www.basketball-reference.com/players/g/garceru01.html,Providence College,2001,Ruben Garces,245,2001,False,F,17-10-1973,6-9
http://www.basketball-reference.com/players/g/garcial01.html,NA,2004,Alex Garcia,220,2005,False,G,4-3-1980,6-3
http://www.basketball-reference.com/players/g/garcifr01.html,University of Louisville,2006,Francisco Garcia,195,2015,True,F-G,31-12-1981,6-7
http://www.basketball-reference.com/players/g/gardnch01.html,University of Colorado,1968,Chuck Gardner,205,1968,False,F,30-9-1944,6-8
http://www.basketball-reference.com/players/g/gardnea01.html,DePauw University,1949,Earl Gardner,195,1949,False,F,18-9-1923,6-3
http://www.basketball-reference.com/players/g/gardnke01.html,University of Utah,1976,Kenneth Gardner,205,1976,False,F,27-9-1949,6-5
http://www.basketball-reference.com/players/g/gardnth01.html,University of Missouri,2008,Thomas Gardner,225,2009,False,G,8-2-1985,6-5
http://www.basketball-reference.com/players/g/gardnve01.html,University of Utah,1950,Vern Gardner,200,1952,False,F-C,14-5-1925,6-5
http://www.basketball-reference.com/players/g/garfija01.html,St. John's University,1947,Jack Garfinkel,190,1949,False,G,13-6-1918,6-0
http://www.basketball-reference.com/players/g/garlaga01.html,DePaul University,1980,Gary Garland,180,1980,False,G,12-10-1957,6-4
http://www.basketball-reference.com/players/g/garlawi01.html,Missouri State University,1988,Winston Garland,170,1995,False,G,19-12-1964,6-2
http://www.basketball-reference.com/players/g/garmadi01.html,University of Minnesota,1956,Dick Garmaker,200,1961,False,G-F,29-10-1932,6-3
http://www.basketball-reference.com/players/g/garnebi01.html,University of Portland,1968,Bill Garner,220,1968,False,C,17-6-1940,6-10
http://www.basketball-reference.com/players/g/garnech01.html,University of Memphis,1998,Chris Garner,156,2001,False,G,2-2-1975,5-10
http://www.basketball-reference.com/players/g/garnebi02.html,University of Wyoming,1983,Bill Garnett,225,1986,False,F,22-4-1960,6-9
http://www.basketball-reference.com/players/g/garneke01.html,NA,1996,Kevin Garnett,240,2016,True,F,19-5-1976,6-11
http://www.basketball-reference.com/players/g/garnema01.html,Santa Clara University,1999,Marlon Garnett,186,1999,False,G,3-7-1975,6-2
http://www.basketball-reference.com/players/g/garreca01.html,Oral Roberts University,1981,Calvin Garrett,190,1984,False,F,11-7-1956,6-7
http://www.basketball-reference.com/players/g/garrede01.html,Indiana University,1997,Dean Garrett,225,2002,False,C,27-11-1966,6-10
http://www.basketball-reference.com/players/g/garredi02.html,Iowa State University,2013,Diante Garrett,190,2014,True,G,3-11-1988,6-4
http://www.basketball-reference.com/players/g/garredi01.html,Southern Illinois University,1970,Dick Garrett,185,1974,False,G,31-1-1947,6-3
http://www.basketball-reference.com/players/g/garrero01.html,Florida State University,1973,Rowland Garrett,210,1977,False,F,16-7-1950,6-6
http://www.basketball-reference.com/players/g/garrito01.html,University of Rhode Island,1989,Tom Garrick,185,1992,False,G,7-7-1966,6-2
http://www.basketball-reference.com/players/g/garrijo01.html,Boston College,1984,John Garris,205,1984,False,F,6-6-1959,6-8
http://www.basketball-reference.com/players/g/garriki01.html,University of Illinois at Urbana-Champaign,1998,Kiwane Garris,183,2000,False,G,24-9-1974,6-2
http://www.basketball-reference.com/players/g/garripa01.html,University of Notre Dame,1999,Pat Garrity,238,2008,False,F,23-8-1976,6-9
http://www.basketball-reference.com/players/g/garviji01.html,Boston University,1974,Jim Garvin,200,1974,False,F,5-2-1950,6-7
http://www.basketball-reference.com/players/g/gasolma01.html,NA,2009,Marc Gasol,255,2016,True,C,29-1-1985,7-1
http://www.basketball-reference.com/players/g/gasolpa01.html,NA,2002,Pau Gasol,250,2016,True,F-C,6-7-1980,7-0
http://www.basketball-reference.com/players/g/gatesfr01.html,Sam Houston State University,1950,Frank Gates,160,1950,False,G,12-4-1920,6-0
http://www.basketball-reference.com/players/g/gatlich01.html,Old Dominion University,1992,Chris Gatling,220,2002,False,F-C,3-9-1967,6-10
http://www.basketball-reference.com/players/g/gattike01.html,Old Dominion University,1987,Kenny Gattison,225,1996,False,F-C,23-5-1964,6-8
